@RELATION 'Classifier input'
%initialNumberOfUsedRawTimeWindows=9489
%finalNumberOfUsedRawTimeWindows=9489
%initalNumberOfFeatureMatrixEntries=123357
%finalNumberOfFeatureMatrixEntries=123357
%finalNumberOfFeatureVectorEntries=26


@ATTRIBUTE 'Mean_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_3(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_4(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_5(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_6(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_7(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_8(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_9(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_10(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_11(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_12(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Mean_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE 'Std_dev_13(NaN_eliminated(Mel frequency cepstral coefficients))' NUMERIC
@ATTRIBUTE Unit {milliseconds,samples}
@ATTRIBUTE Start NUMERIC
@ATTRIBUTE End NUMERIC

@DATA
-159.47573288790701,1452.436079359945,-19.425329027744183,8.670641278939563,0.8866964539454933,19.526780063291145,-4.645664727328466,5.493320272145561,-0.6370473142814882,8.86658120003111,-2.781315023764616,3.1167708496100257,-2.109041544883303,2.185400080696914,0.10581181463559074,1.825618388985684,-0.6874226464606042,2.5444549507402257,0.2382992921553535,1.8837210455741575,0.802164843376029,1.1812391963364144,0.19847845878623255,1.6451547180978994,0.8656150314267583,1.0255599229494718,milliseconds,0.0,5000.0
-141.96869606574074,1069.9895653419119,-16.723087105524545,32.007196978502485,-2.4875731060147683,30.531205574463403,-5.745451566585737,6.59979121929418,-0.938649804186574,7.370887564211447,-2.171479005000234,3.7761516277036615,-1.792802038067409,2.503688580640739,-0.38253201600888426,2.6666487999735913,-0.9543327589978051,2.1428782513712483,-0.013410121514467601,1.7884364018122858,0.5656141777339363,1.1421633850028354,0.10363513190162041,1.471751884291879,0.8362614720505741,1.1227867046746853,milliseconds,2500.0,7500.0
-123.65577156097217,507.0489584496867,-13.27603178250208,41.68822711216962,-6.249728005917131,19.267418378640734,-6.898325133280092,4.834066177412716,-1.2183983857232397,5.868524986521141,-1.304013027931299,3.1906593354795265,-1.3017296558739349,2.570058605269435,-0.8808061460327264,2.9244650790194444,-1.2374175492177784,1.5710044615630834,-0.32557067889501856,1.7898278377111185,0.251206818373213,0.9177119086709631,-0.15583246338353382,1.2457447891906963,0.6844927542266108,1.0823872801367043,milliseconds,5000.0,10000.0
-120.45676683013825,406.5956057792906,-12.727157614987322,40.18717144005527,-6.960291360806917,14.947654403359145,-7.085586361064514,4.540022083741779,-1.2719921485525356,5.860338643908475,-1.159663178866406,2.964972708829091,-1.210741690166175,2.688170393003571,-1.0476335499650185,2.879495273840174,-1.3386573719349308,1.4880725762886695,-0.4503133001997561,1.794819291607967,0.17378002602509682,0.9102625929334067,-0.2202280479155912,1.2338256251137083,0.6134559766695853,1.0994013905374307,milliseconds,7500.0,12500.0
-120.48825960546297,409.02374785399104,-12.823298212453567,40.16190992201926,-6.9658196845629625,15.388409967337077,-7.052466459212959,4.7622355626446575,-1.3157822811474071,5.817623096449787,-1.1806553309892367,3.0539379522148344,-1.1802053823138887,2.6095656556896625,-1.0390393283048898,3.032298208580564,-1.3148489977394315,1.5351705500142876,-0.4814302879648932,1.880061365973144,0.15999154180666675,1.077211558069003,-0.23488235431851856,1.3834226393086495,0.6691054851981483,1.1595365650087897,milliseconds,10000.0,15000.0
-113.82093700837962,474.8226099501199,-8.772770758368383,85.57982596764802,-3.069005999238426,49.89814984393908,-4.704663735251296,16.677472808053157,-0.06308718976833445,9.30543878726817,-0.45538455741367984,4.115693522195007,-0.6739794679507405,2.7189119082489537,-0.6064930674054502,2.8618402339310056,-0.9516151009276436,1.9102584463393422,-0.2583036700155907,2.2534564976179983,0.05570154037718053,1.5287963170279317,-0.032729599526018435,1.46525422133747,0.7220540624308939,1.1943558480252863,milliseconds,12500.0,17500.0
-105.3008169159908,408.6194308911452,-0.7005711494112897,94.33316985197199,2.9210841641224423,37.741720838441644,-0.637514647168138,13.763034503971769,2.33272036973825,6.979201857709265,0.7587661073896544,3.487347870917781,-0.014877451364124477,2.296821599153897,0.0792184936440093,2.1898340716887263,-0.3690092251868939,1.6788575739541785,0.030502924467845145,2.371298937144117,0.08138022398488017,1.802158471915146,0.17792984399445638,1.3242277790327404,0.8736236499412583,1.1559861837948486,milliseconds,15000.0,20000.0
-103.09300261625,339.21603800161637,3.878348853401866,52.0959011524984,5.361329775857733,10.768449483578522,1.2005749456472412,3.2208389688647774,3.4816962286773125,1.7094466207439183,1.1960758498935877,2.184954333547168,0.15744745718641195,1.8893450973765962,0.38287079844375,1.7916969408272405,-0.06880881991278706,1.237110014821728,0.08831927303106481,2.3651783532916397,0.1448533860141064,1.6972825404833531,0.1408027456867731,1.2454609260823657,1.0260435407230555,1.0972922277968775,milliseconds,17500.0,22500.0
-103.0472648466204,334.42970155102773,3.869521733672329,51.54221375000567,5.436569458740743,10.520066155778208,1.213864503968361,3.30045277675884,3.41722962654352,1.5500511472951,1.1467474082010651,2.061420539672191,0.1858055491844165,1.9277466286871525,0.3989769567728563,1.8213506517915508,-0.05013786753949074,1.3681841135966162,0.06802962792162037,2.535549007255128,0.11313364751918983,1.6485402198903738,0.15768477183725,1.1870020491706141,1.0823556492252313,1.0991348051952234,milliseconds,20000.0,25000.0
-101.78314505875584,321.60920659440654,3.025725577499216,53.949951257579016,5.644391092910135,10.9679919529746,1.1577721739540883,3.0489270384727813,3.328660019740552,1.7183037176145972,1.1996707457237235,1.936029719738473,0.2382789465368387,2.002691806806124,0.37603704286598033,1.5911262635876193,-0.10633826740188948,1.2456071689981447,0.16190571635118423,2.530869929753018,0.09139736176811059,1.7051727475241647,0.26907198846708297,1.2377451736472773,0.9512387717799264,1.089551837619537,milliseconds,22500.0,27500.0
-101.70150357412032,315.88125843558083,3.064216318266391,52.23568777123947,5.542949251797872,10.18855015673324,1.0239546571369027,3.4244884677423437,3.4258170082245383,2.027118126868238,1.3033033666471203,2.167105771570373,0.20039666654859267,1.9075765682030308,0.3397719694754667,1.5194550623142473,-0.17234746670777795,1.2894329168189544,0.21207871519364344,2.384965411976838,0.10442259267272219,1.6708815933692311,0.23530619600365757,1.2595991674890068,0.9287285640158701,1.183791583503227,milliseconds,25000.0,30000.0
-102.62118327986109,326.4450871042557,3.856377551201297,50.049563805729484,5.175707135500184,9.7713282520597,1.0676249898540322,3.503284309223528,3.4559041633044916,2.1188048872320073,1.294472027920231,2.246356096389169,0.23143384200215744,1.7718411024005216,0.3392429254830325,1.655785927118487,-0.10690640816537036,1.3534729326696773,0.11310631404813429,2.445603090570294,0.17312864876484738,1.647444345308048,0.08910879394543057,1.1744034814073248,1.0448715873178427,1.1827980713785278,milliseconds,27500.0,32500.0
-102.11492075202763,335.22304243998065,4.107541975108757,50.46494932561691,5.165414473045115,9.608489023874087,1.0728839731021622,3.645152582252684,3.414250248986957,2.0011798417491473,1.3662300880322118,2.1940099716450243,0.2676900600044019,1.8472250027995256,0.3778672750614054,1.757985898069467,-0.08811042181299539,1.3795926374746532,0.05115761621176496,2.5322353725434876,0.1914809297913778,1.8549687923039355,0.06250219248748572,1.3084792289860434,0.994598302245298,1.2804917443754094,milliseconds,30000.0,35000.0
-96.5477716057407,329.9042202529569,5.1906204061009245,53.30671351735901,4.865674080740091,9.402197158695541,0.8765462604702273,4.217423799259824,3.1728076032892125,3.157767662921154,1.7316164311749074,2.1869748232156745,0.6758801751271536,2.179889770227478,0.43748298334435204,1.8665657031239182,-0.11501817322437499,2.0085918044626676,-0.07019725300950928,3.6667693602213434,0.019018903793287033,2.6998623175268097,-0.18789052896410466,2.3001744006974585,0.6952200555544943,2.1098765984431553,milliseconds,32500.0,37500.0
-109.38731518064814,835.2685738332511,-0.8927896830359713,109.81856112877792,-1.9223640688515278,62.366225416910815,-2.552515202158935,14.955006893915547,0.5744997013899066,9.577231103204952,0.8891632385629121,2.9116132521373834,0.209062051078311,2.8483555367342928,-0.4026832965879165,3.1178521552650382,-0.7001364040042359,2.3729219036127187,-0.11089454885720833,3.4429521476265497,-0.12818691242532404,2.2445435502529283,-0.19534514400648162,2.3219121945330845,0.37131624833361565,1.8364766260061103,milliseconds,35000.0,40000.0
-131.6378040834562,820.3984773067095,-6.274585394560694,67.35627904645767,-9.891360909294926,18.777624198180902,-5.8546577918976945,3.1417177009033335,-1.7031356474060373,4.042593353206752,-0.11805038493154377,1.5927174733413045,-0.7329914273531333,2.04787557153859,-1.354773828599724,2.656626493141974,-1.292679422239677,1.3798478308038657,-0.19006023643439623,1.8253571319569073,-0.060647677031658964,0.9910303507019163,-0.08181189289888932,1.262665598764565,0.3892623166022122,0.9400905458533504,milliseconds,37500.0,42500.0
-130.25931987703703,824.2344375312547,-6.466352394411111,66.77562404702154,-9.66181670341389,19.470601873420016,-5.860215037712966,3.4444032346425453,-1.7439551731423006,3.8017099631376308,-0.1515938314091319,1.615534478522365,-0.6799740077292683,2.059623500391948,-1.290722005603139,2.523648841227847,-1.2894521787112547,1.3064423277003803,-0.19660438506737934,1.741740616237451,-0.0860477735830093,1.0107168042788506,-0.11222747624625004,1.3982794771017155,0.37271530815055565,0.9586128134774629,milliseconds,40000.0,45000.0
-130.8817896899075,837.4866368108992,-6.3718394138,65.33291265148804,-9.681560022478706,19.756395947805213,-5.846292365268517,3.601883485128537,-1.7848358931121677,3.9940936505921516,-0.1066168175577523,1.593267452524025,-0.6505982778220926,1.9136409400136802,-1.2577975199011941,2.352894960957393,-1.3010730873263148,1.407445571343928,-0.2340525820402083,1.7705820960028391,-0.06888401493712962,1.0697245541045595,-0.09661578943824073,1.422781732759468,0.3989069624717732,1.0900705640382338,milliseconds,42500.0,47500.0
-123.85853717207375,886.3102131041715,-0.24860047006009053,88.59193839648027,-4.990300670964514,72.04194909838871,-2.951806974938023,15.384029194570362,-0.07486675603124954,6.984316890085246,0.6680675351583135,2.3829086898303924,-0.20771903813843315,2.3291245019661666,-0.8322910845825353,2.652716675082537,-0.8666068005412579,1.6953715524297739,-0.1008576742427466,2.014347266364071,-0.1281243833762811,1.334462504884605,-0.0044606238406451225,1.2939780339604678,0.5022146760072259,1.1230565794947565,milliseconds,45000.0,50000.0
-111.17704227509259,534.7515134424809,7.220839213245186,71.7464136208194,1.9279105946569455,33.16874195494808,1.0598035654523577,8.914366040585568,2.0729370827878246,3.7453929066678224,1.4916915298441202,2.2734239445551143,0.30006721543495374,2.112620468727604,-0.1072886886770301,2.040201118009802,-0.18723106902124995,1.396890488203803,0.1302481633619999,2.2012777233049716,-0.06641081643692139,1.6363273318545264,0.088467100954037,1.2218241247112884,0.5658548010834445,1.1064880685965057,milliseconds,47500.0,52500.0
-112.55908871657405,554.836718732723,10.795564292995373,36.77861395985832,2.3638664476591673,6.936856379950257,2.2972774430558145,2.431564591705231,2.6201581123121946,1.9974588414375682,1.770778127599444,1.8644338375504381,0.37897334086523626,1.7822943049796918,0.0671533875611458,1.4867700891146063,-0.0024165967580324094,1.1013585532633121,0.06686080768842591,1.9968264519413832,0.1252674188136481,1.5271002412013743,0.04538426315665277,0.9961491748104119,0.647002797601755,1.017020124859759,milliseconds,50000.0,55000.0
-112.59701020331794,557.2818202818679,10.839184438970976,36.61245353808065,2.3473142074147924,7.0677998311892365,2.235118587258969,2.5177289783882357,2.689664969492092,1.8410244658669765,1.7689741421302754,1.8269047801826994,0.36770918169751604,1.7308653445402662,0.034248139510534556,1.5455556482357924,-0.026026202866801854,1.0858353866270765,0.09087985212009211,2.0136881912711013,0.09832169408658976,1.5356797419208406,0.06960802989688941,1.0463357847769719,0.6855231179089115,0.9475793920263657,milliseconds,52500.0,57500.0
-105.37641273972216,465.7949861245413,6.595634932077405,55.25651604790049,5.024190094948748,16.033407581566788,1.6209142609857585,2.9214075346518737,2.760167191141758,2.20910430036541,1.4953593471273603,2.1107651054309824,0.40103285278148176,2.054540843649195,0.05924721779248147,1.5919755692528923,-0.25974913395133337,1.363464710512807,0.31049573488263893,2.4239198830119286,-0.19973958650226858,1.6506098710603592,0.26223955627486106,1.2067078974857666,0.6906947856243703,1.2005326639698066,milliseconds,55000.0,60000.0
-100.58163093435189,327.6078107264111,5.11211812742273,43.388227314935875,6.899924421494908,14.41155906254286,1.5189792309054218,2.960577916080701,2.928716727603103,2.237628677537142,1.1726328586675923,2.387131681451812,0.13440550995699574,2.401486020417409,0.17270801477543524,1.6438243481394532,-0.42098505227193067,1.5539490824611608,0.1752018169341666,2.817955665805522,-0.2182546662200925,1.5452792756069835,0.20245631211432857,1.2559673783948955,0.8957955029736111,1.5602902222769595,milliseconds,57500.0,62500.0
-102.06025960829497,351.6465391121216,7.716381428954105,34.051052327408456,6.240582506734101,16.468144246535644,2.001863179995102,2.901314584618533,3.0374270664135925,2.183067238119402,1.1208930345529027,2.4624760620314805,-0.23637854244621667,2.1072377567136513,0.21627866140860838,1.5942630068243777,-0.3633095733730873,1.4994790422456725,-0.1762455562893918,2.598103282496883,-0.03335264239119493,1.4300907864178916,-0.10410930669270048,1.1505713569402938,1.0882936059356723,1.5594963029202167,milliseconds,60000.0,65000.0
-102.13650664643517,354.46543643646595,7.732345995413194,34.00469708689751,6.261406435183797,16.69650126432181,2.068012935528518,2.868910705131914,3.032640551234953,2.5418126763177504,1.1155228777175323,2.6842127482328983,-0.26617000730097207,2.151952879981378,0.22905553181166674,1.5749461377039167,-0.33242049968064824,1.4939918272971682,-0.15879446398060187,2.641266539670695,0.007296388690142132,1.4355650226743049,-0.10274524870577773,1.1413949533749594,1.0829976043428753,1.577476985386505,milliseconds,62500.0,67500.0
-98.77387664250006,307.6439539900492,5.466346312503937,40.181926392534294,7.117418468099998,15.255544188551713,1.8624132978222678,2.771548569440458,2.9101572142409737,2.6534272497598588,1.0534816555537365,2.6354168310023813,3.2717759439807655E-4,2.389683892424113,0.15018383586967585,1.7420622452161902,-0.4633107573927778,1.5913135001136296,-0.019289152513157416,2.7819900520074405,-0.1299455071325926,1.556216065361105,0.11442318454381015,1.1544692358423707,0.9281702271236573,1.601361907299982,milliseconds,65000.0,70000.0
-97.71171507626731,287.6124472777928,4.741716235555989,35.557723566100584,7.269123757009677,14.518982889664732,1.6595583682489312,2.689766108479531,3.089030946820047,2.6855929365830695,0.9972522131583414,2.5481280788084684,0.13048409008193543,2.4613862387661345,0.12080541908805992,1.9254573210330455,-0.429980385462166,1.5345500794934048,-0.057999277957331806,2.814111217024658,-0.2497008103346082,1.5348116490009311,0.21081111235541944,1.162696944384333,0.875219652855203,1.364078754934135,milliseconds,67500.0,72500.0
-100.02147658449069,307.3070876440109,6.297695794589346,31.305707048164535,6.767297911334721,15.380826810124725,1.744153204610084,2.821867316239784,3.3622444103981484,2.6189223919713065,1.0063147976713884,2.702897366017492,-0.07704307745305554,2.341229733570847,0.15175646519358324,1.8041128815697602,-0.26942398682217583,1.5361177331751226,-0.19199260340653237,2.719665534443689,-0.12898066498349545,1.4262037788151187,0.029332457064731483,1.1961855662866154,1.02227356065444,1.2019867758448806,milliseconds,70000.0,75000.0
-100.1143923993055,304.6652341864297,6.377396780084818,32.29610704059061,6.663871760608796,14.65549193407661,1.7103124476653249,2.786565004302444,3.4166501025291662,2.6209114001153355,1.0212586717927314,2.668977876836629,-0.11808455726222215,2.2145760003372676,0.07843334650182873,1.6045335879222282,-0.2943347373328564,1.5379848892111707,-0.1305114487983565,2.7649300881228953,-0.04182630382286109,1.4656700914624443,-0.03257823981978702,1.13925595397473,1.0679398396763888,1.3034899033569287,milliseconds,72500.0,77500.0
-100.06852525105997,308.2449814262069,6.407807656763313,31.974131612659765,6.686421365711523,15.237952112922668,1.6851068823333184,2.73039280964846,3.3734262058336433,2.6767759193450247,1.0622183135546086,2.6464507193830356,-0.0780851705886175,2.250580759067796,0.021805703334055335,1.551712442179764,-0.3474130495216453,1.4484237610844806,-0.14516432900315676,2.6858158357601805,-0.04131700222395484,1.530574049760407,-0.040012222903797204,1.1880178455560955,1.034558146854715,1.3604244704602508,milliseconds,75000.0,80000.0
-97.43923802657409,293.9677594898667,4.8159017127853945,35.582659322904334,7.2404798168179125,14.48956204665728,1.6368535931275372,2.766066273650267,3.1177811272939806,3.1069164010456434,0.953953950420324,2.860529491805682,0.002284289714861086,2.095485454239541,0.055851637849305545,1.5634976055780234,-0.3065886390603287,1.5119439363461114,-0.07039250481965734,2.4247755228085293,-0.1399641636738667,1.5808079790128473,0.06709791479005091,1.3976912386910716,0.9118053969022634,1.3947456751977498,milliseconds,77500.0,82500.0
